idDiffusion	idLog	idAbonne
3059168	115024255	1876163
3059168	115024256	13156091
3059168	115024257	13311183
3059168	115024258	3021271
3059168	115024259	846533861
3059168	115024260	3016642
3059168	115024261	454433
3059168	115024262	990084455
3059168	115024263	2075713698
1461603	115024264	13219076
3059168	115024265	12975030
3059168	115024266	2076897026
3059168	115024267	774837
3059168	115024269	941137
3059168	115024270	32843
3059168	115024271	13084815
3059167	115024272	13342624
3059170	115024273	13130200
3059168	115024274	1677159262
3059168	115024275	13105575
3059168	115024276	105431861
3059165	115024280	1976574942
3059168	115024282	1079961249
3059167	115024285	13130200
1461603	115024288	13130200
3059170	115024289	13342624
1461603	115024292	419994
3059168	115024293	3018635
3059168	115024294	12914526
3059168	115024295	13215399
3059167	115024296	2072910839
3059168	115024298	862105314
3059168	115024299	1015722
3059168	115024300	13234015
3059168	115024301	3016103
3059168	115024302	212525879
3059168	115024303	2164706
3059168	115024304	1462614997
1461603	115024306	2072910839
3059168	115024310	2681142
3059168	115024312	13018579
1461603	115024317	460352
3059168	115024320	1739621
3059165	115024321	13342624
3059168	115024322	1955278972
3059168	115024323	1386252212
3059168	115024324	1714844957
3059168	115024325	39196
3059168	115024326	1895914
3059168	115024327	13154932
3059168	115024328	1455904
3059168	115024329	603685
3059168	115024330	13269876
3059168	115024331	13050557
3059168	115024336	895990
3059168	115024341	1132737
3059168	115024343	1650619029
3059168	115024352	868347999
3059168	115024353	595979675
3059168	115024355	1271425
3059168	115024357	2278008
3059168	115024363	2223585
3059168	115024375	2273551
3059168	115024379	1849499628
3059168	115024380	13155139
3059168	115024381	1528626622
3059168	115024382	669825
3059168	115024383	2876333
3059168	115024385	1787107550
3059168	115024386	1338568
3059168	115024387	1928358
3059168	115024388	1983658730
3059168	115024389	13319707
3059168	115024390	1959546974
3059168	115024391	13319707
3059168	115024392	12914013
3059168	115024393	1640381
3059168	115024396	358916
1461603	115024403	1478311412
3059168	115024409	1959546974
3059168	115024413	2329723
3059168	115024416	974402581
3059168	115024417	868347683
3059168	115024419	2066305
3059167	115024421	1592123093
3059168	115024422	1738852070
3059168	115024423	801493589
3059168	115024424	1017049
3059168	115024425	2384522
3059168	115024426	365951876
3059168	115024427	12960079
3059168	115024428	1950588
3059168	115024430	1010711
1461603	115024431	2072907416
3059168	115024437	1010711
1461603	115024439	1571866279
3059168	115024440	13256524
1461603	115024441	12928696
3059168	115024442	1010711
3059168	115024443	884181843
3059168	115024444	3021045
3059168	115024445	13223900
3059168	115024446	12983605
1461603	115024448	2343283
3059168	115024450	13119829
3059168	115024451	2343283
3059168	115024452	2343283
3059168	115024453	1773293174
1461603	115024454	1671703
3059168	115024455	13151553
3059168	115024456	1222455123
3059167	115024457	1751911
3059168	115024458	13333179
3059168	115024459	1222455123
3059168	115024460	949855484
3059168	115024461	456024858
1461603	115024462	1751911
3059168	115024463	2136800679
3059168	115024086	494951
3059168	115024087	1601794
3059168	115024088	13199595
3059168	115024089	708887
1461603	115024090	930998
3059168	115024091	1389515223
3059168	115024092	1046341426
3059168	115024093	1096007136
1461603	115024096	1096007136
3059168	115024099	714167
3059170	115024100	13096798
3059162	115024102	12917224
3059168	115024108	1780194979
1461603	115024110	1601794
1462004	115023604	2367048
3059168	115023605	3034996
3059168	115024073	13022302
3059168	115024083	13342624
1461603	115024084	1221095745
1461603	115024465	12964922
3059168	115024466	1966757044
3059168	115024468	2227149
3059168	115024469	1364595769
3059168	115024470	13181944
3059168	115024471	1647158942
3059168	115024472	1222455123
3059168	115024475	13275541
1461603	115024479	1364595769
3059168	115024489	13219510
3059168	115024491	1751911
3059168	115024492	2073290492
3059167	115024493	13181944
3059168	115024494	13022960
3059168	115024495	13326695
3059168	115024496	13230193
3059168	115024497	1927012966
3059168	115024498	1005668846
3059168	115024499	13356680
3059170	115024500	1647158942
3059168	115024501	1369071
3059168	115024502	890999709
3059168	115024504	3030200
3059168	115024505	1807499
3059168	115024506	1774240
3059168	115024507	2988885
3059168	115024510	1998545
3059168	115024513	12995472
3059168	115024514	1997874253
3059167	115024520	1774240
3059168	115024522	13340847
3059168	115024524	13132101
3059168	115024527	1968775
3059168	115024530	2274730
1461603	115024531	1732824
3059168	115024533	655430
3059168	115024535	476141
3059168	115024537	2350993
3059168	115024541	1516499
3059168	115024542	12958359
3059168	115024543	1259067878
3059168	115024544	448101
3059168	115024545	132844780
3059168	115024546	1445068
3059168	115024547	1677162683
3059168	115024548	1289686739
3059168	115024549	13346498
3059168	115024550	2072919776
3059168	115024552	404749
3059168	115024554	2289771
3059168	115024555	831613073
3059168	115024556	12981457
3059168	115024557	1445068
3059168	115024558	13012234
3059168	115024559	831613073
3059168	115024560	12958359
3059168	115024561	1445068
3059168	115024562	1357202
3059168	115024563	1264643
3059168	115024564	132844654
3059167	115024565	13340847
3059168	115024566	801493589
3059168	115024567	1948138301
1461603	115024568	2037099811
3059168	115024569	13117111
3059168	115024570	13343630
3059168	115024571	2782428
3059168	115024572	1748128
3059168	115024573	2073290492
3059168	115024574	891773
1461603	115024575	132844654
3059168	115024615	2053575
1461603	115024616	336047
3059168	115024617	1852185259
3059170	115024618	2072922937
1461603	115024619	1492170656
3059168	115024620	654237943
1461603	115024621	1492170656
3059168	115024622	654237943
1461603	115024623	1951543
3059168	115024624	795716
3059168	115024625	13333692
3059165	115024626	3030200
3059168	115024627	1821858
1461603	115024630	2073290492
3059168	115024631	13316958
3059168	115024632	414671994
3059167	115024634	13154834
3059168	115024635	12922894
3059168	115024636	1559353
3059168	115024639	2907582
3059168	115024640	13275934
3059167	115024642	13154834
3059168	115024644	1837520
3059168	115024647	387397
1461603	115024648	2073290492
3059168	115024649	13254292
3059167	115024650	13154834
3059168	115024651	2321631
1461603	115025229	1580910
3059168	115025230	1389514906
1461603	115025231	1197675
3059168	115025232	2112377
3059168	115025233	3022441
1461603	115025234	848994
3059168	115025294	1448675017
1461603	115025295	708887
3059168	115025296	12954146
3059168	115025297	1773293174
3059168	115025298	2278008
3059167	115025299	1029376
1461603	115025300	13172440
3059168	115025301	1225696152
3059168	115025302	868347999
1461603	115032666	1978871
3059168	115032668	1978871
3059168	115032670	13194782
3059168	115032672	629210859
3059168	115032673	2072921327
1461603	115032674	3006764
3059168	115032675	3006764
3059168	115032676	2176118
3059168	115032677	1586110550
3059168	115032679	1659556
3059168	115032680	13044401
3059168	115032681	1014551
1461603	115032682	13251526
1461603	115032683	3043573
3059168	115032684	12909603
3059168	115032685	1807380
3059168	115032686	2065974153
1461603	115032687	1898420
1461603	115032688	629210859
3059168	115032689	13248382
1461603	115032691	3045008
3059168	115032694	3045008
3059168	115032696	1441506
1461603	115032697	13154408
3059168	115032698	13154408
3059168	115032705	749555
3059168	115025236	1029376
3059168	115025237	1273302
3059168	115025238	792027627
1461603	115025239	1197675
3059168	115025240	265949722
3059168	115025241	1749183354
3059168	115025242	13018579
3059168	115025243	708887
3059168	115025246	2288359
3059168	115025249	1442109571
3059168	115025252	1773294466
3059168	115025253	1478985558
3059168	115025254	1085876364
3059168	115025258	13206966
1461603	115025260	1029376
3059168	115025261	13147154
3059167	115025262	13243084
3059168	115025263	1565924057
3059168	115025264	2824427
1461603	115025265	1455904
3059168	115025269	13192070
3059168	115025270	1150800
1461603	115025272	1150800
1461603	115025277	1448675017
3059168	115025284	1977787
3059168	115032711	1383080137
3059168	115032713	13251526
3059168	115032721	3043573
1461603	115032722	1383080137
3059168	115032723	13090030
3059168	115032730	2071518
3059168	115032732	13345482
3059168	115032734	13343398
3059168	115032737	2172810
3059168	115032743	490363
3059168	115032750	13180926
3059168	115032751	2087862161
3059168	115032752	1657547
3059168	115032753	1726629
3059168	115032755	837776103
3059168	115032756	13248493
3059168	115032757	1704517588
3059168	115032758	834565850
3059168	115032759	763356
3059168	115032760	2047831550
3059168	115032761	648642
1461603	115032762	906167
3059168	115032763	1392778548
3059168	115032764	995267
3059168	115032766	1595516029
1461603	115032767	1268268
3059168	115032768	678903
1461603	115032769	1014551
3059168	115032771	3045008
3059168	115032772	1538791199
3059168	115032773	1731989570
3059168	115032774	906167
3059167	115032775	1314366
3059168	115032776	13212772
1461603	115032777	1731989570
3059168	115032778	1608735
1461603	115032779	1314366
3059168	115032780	715462
3059168	115032781	1314366
3059168	115032782	1415779091
3059168	115032784	1380630
3059168	115032785	12934443
3059168	115032786	1807877826
3059168	115032787	30502
3059168	115032788	1478649
1461603	115084259	1554897
1461603	115084264	1500972
1461603	115084266	1714845080
1461603	115084267	1423152408
1461603	115084275	1368971
3059167	115084277	1500972
3059168	115084278	1423152408
3059167	115084280	1500972
3059168	115084281	403949
1462004	115084284	13304352
3059168	115084286	13349686
1462004	115084288	13304352
3059168	115084305	2137331
1461603	115084308	1643129470
3059168	115084309	2072920093
3059168	115084310	2164735
3059168	115084311	2653464
3059168	115084312	1636691
1461603	115084313	1798723
3059168	115084315	1488872
1461603	115084316	1851736072
3059168	115084317	1832148794
3059168	115084321	2072920093
3059165	115084322	12958208
3059165	115084323	12958208
3059168	115084324	13239270
3059168	115084325	902461
1461603	115084326	2497337
3059167	115084328	1714845080
3059165	115084329	12958208
3059168	115084330	13040926
3059168	115084331	2653464
3059168	115084332	1824118
3059168	115084333	678926
3059168	115084334	467874
3059168	115084335	1290034244
1461603	115084336	12935112
3059168	115084337	2072920093
1461603	115084338	1488872
3059165	115084339	10391
3059168	115084340	2064171
3059168	115084342	13108510
3059168	115084344	10391
3059168	115084345	2132786
3059162	115084346	1895471700
3059168	115084347	953650746
1461603	115084349	1824118
3059170	115084351	1714845080
3059167	115084353	1554897
3059168	115084354	2497337
3059168	115084359	865249
1461603	115084362	13050586
1461603	115084364	13163916
3059168	115084369	13124609
3059168	115084372	408773110
3059168	115084376	791634609
3059168	115084379	13299605
3059168	115084382	13312812
3059168	115084383	738469
3059168	115084384	1379830172
3059170	115084385	3022152
3059168	115084386	1728548722
1461603	115084387	1523782
1461603	115084388	3021239
3059168	115084389	802642
3059167	115024577	1760185733
3059168	115024581	409987
3059168	115024586	590613
3059168	115024594	13287237
3059168	115024596	1975964
3059168	115024598	13348330
3059168	115024601	2398956
3059168	115024604	717884
3059168	115024605	2072922937
3059168	115024606	2037099811
3059168	115084290	2072920093
3059168	115084291	969296
3059162	115084292	660695
3059168	115084293	13060622
3059165	115084294	13304352
3059168	115084295	2008668
1461603	115084298	399662
3059165	115084303	13304352
3059168	115085167	937272997
3059167	115085168	13181384
1461603	115085169	937272997
3059168	115085171	1073240161
3059168	115085172	3035093
1461603	115085173	23752
3059168	115085174	227296977
3059165	115085176	1451559
3059168	115085177	1738766
3059168	115085179	1838709
3059168	115085180	1301369
3059168	115085182	1527520
1462004	115085184	1063749
3059167	115085185	1522383
3059168	115085186	827799
1462004	115085215	608607745
3059168	115085216	3038189
3059168	115085217	369079
3059168	115085220	23506
3059168	115085222	13333132
3059170	115085223	374967
3059167	115085227	827799
3059168	115085228	2079701121
3059168	115085229	335267
3059168	115085230	1055825197
3059170	115085232	1063749
1461603	115085233	3044589
3059170	115085235	827799
3059167	115085236	1063749
3059168	115085237	1756049508
3059168	115085239	756746
3059168	115085242	1726684
3059168	115085245	459007159
1461603	115085249	2000573
1461603	115085250	2064008
3059168	115085251	753515
1461603	115085252	1928624
1461603	115085253	901242
3059168	115085254	13169388
3059168	115085255	2338352
3059165	115085256	1451960781
3059168	115085258	2317255
3059168	115085259	1402595000
3059168	115085260	924701073
1462004	115085262	1451960781
1461603	115085263	459007159
3059168	115085265	1904559
3059168	115085267	2064008
3059168	115085268	2580952
3059168	115085272	782770
3059168	115085275	2001433598
1461603	115085276	782770
3059168	115085277	761264
3059168	115085280	1373764
3059168	115085284	1825816
3059168	115085286	1758446
1461603	115085287	2338352
3059168	115085288	405161
1461603	115085291	2719690
1461603	115085292	13169388
3059168	115085294	1040009068
3059168	115085295	20075
3059168	115086079	927842595
3059168	115086080	2113120506
1461603	115086081	846631014
3059168	115086082	821204
3059168	115086084	13154311
3059168	115086085	797852606
1461603	115086087	1527832
3059167	115086091	12889741
3059168	115086093	1677254074
1461603	115086094	1677254074
3059168	115086104	1273465
3059168	115086105	13252517
3059168	115086110	850330172
3059168	115086115	369079
3059168	115086117	2055442478
3059168	115086119	1563988
3059168	115086121	13259604
3059168	115086122	373495
3059168	115086125	3038649
3059167	115086126	1496811
3059168	115086128	369079
3059168	115086131	13355810
3059167	115086135	13353431
3059168	115086136	2112982950
3059168	115086137	1302846
3059168	115086138	12907455
3059168	115086139	1936664
1461603	115086142	910222
3059168	115086143	381760
3059168	115084391	13359956
3059170	115084393	1119793975
3059168	115084394	2073531027
3059168	115084395	2652648
3059168	115084396	733052739
3059168	115084397	1839274
3059168	115084398	1776755667
1461603	115084399	1839274
3059168	115084400	1677163866
3059168	115084401	13040926
3059168	115084402	13347185
3059168	115084404	13310456
3059162	115085191	12915229
1461603	115085192	827799
3059168	115085198	1737727
3059165	115085199	1063749
1462004	115085203	608607745
3059168	115085204	1126221880
1462004	115085206	1451559
3059168	115086145	1878294
3059168	115086146	3023036
3059167	115086147	3038649
3059168	115086148	12995555
3059165	115086149	13117354
3059168	115086151	1394719
3059168	115086153	3028235
3059168	115086154	2795349
3059168	115086155	1917004
3059168	115086156	1701107862
3059168	115086159	450382
3059168	115086160	450382
3059168	115086161	1528101520
3059168	115086162	1208085
1461603	115086163	1394719
3059168	115086165	406886
3059168	115086166	2328116
3059168	115086167	3037022
3059168	115086169	13352216
3059165	115086170	862104894
3059168	115086171	901242
3059168	115086172	1828673508
3059168	115086173	1076827
1461603	115086176	1551594969
3059168	115086177	1525825
3059168	115086180	769479
3059168	115086181	490362
3059168	115086182	13216969
3059168	115086183	850330172
3059168	115086187	3023972
3059168	115086193	837895364
3059168	115086195	1271674
3059168	115086196	1536727
1461603	115086200	2317255
3059168	115086201	1581991080
1461603	115086203	545508
3059168	115086206	23752
1462004	115086208	13352216
3059167	115086212	1055825197
3059167	115086213	1055825197
3059168	115086214	1419067100
1462004	115086216	1055825197
1462004	115086217	1055825197
3059168	115086218	357177
3059168	115086220	2073299330
1461603	115086221	881277163
3059168	115086222	1615901454
3059168	115086223	1757628
3059170	115086224	13352216
1461603	115086225	881277163
1461603	115086227	881277163
3059168	115086231	1141568
3059168	115086232	13308281
3059167	115086233	23752
1461603	115086236	1897252
3059167	115086237	13352216
3059168	115086240	1581990502
3059168	115086241	975129
3059168	115086242	1988550
1461603	115086245	13232608
3059168	115087116	1535122
3059168	115087117	736872095
3059168	115087118	639129
3059168	115087119	13327332
3059168	115087120	1973013606
3059170	115087122	2055166680
1461603	115087124	13283855
3059168	115087125	1606418287
1461603	115087126	1606418287
3059168	115087127	592961579
1461603	115087129	1108703
3059167	115087131	2072920053
1461603	115087132	508734
3059168	115087133	2933721
3059168	115087135	1814794976
3059168	115087136	870983
3059167	115087137	788573519
3059168	115087138	12927450
1462004	115087142	1080953
3059168	115087143	13307513
3059168	115087165	3029703
1461603	115087167	3029703
3059168	115087168	1041779
3059170	115087169	308552996
3059168	115087171	1151826826
3059168	115087174	1968695
1462004	115087177	1249443
3059168	115087179	13011043
3059167	115087185	13034765
3059168	115087188	1239739
3059168	115087191	3041005
1461603	115087194	12883813
3059168	115087196	1821721955
3059168	115087201	2072916817
3059168	115087203	513991
3059168	115087204	1076041
3059167	115087206	13210601
3059168	115087207	647041
1461603	115087208	1005370033
3059168	115087209	12974305
3059168	115087210	13132414
1461603	115087211	1422821
3059170	115087212	1780537680
3059168	115087213	2302677
3059168	115087215	1422821
3059168	115087216	13029626
3059168	115087218	1575254563
3059168	115087219	2012112112
3059168	115087220	12920017
3059168	115087221	831522
3059164	115087222	1249443
3059168	115087225	1814795047
3059168	115087227	1976947416
3059168	115087228	2779228
3059168	115087231	12952119
3059168	115087239	1817172
3059168	115087240	583860918
3059168	115087241	13362392
3059168	115087242	1759028
3059168	115087243	1677600394
3059168	115087245	3029092
3059165	115087246	3022868
3059168	115087247	13175543
3059168	115087248	474276
1461603	115087250	831522
3059168	115087252	12963605
3059168	115087253	13079743
3059167	115087254	13043825
3059170	115087256	13043825
1461603	115087257	12963605
3059164	115087258	1504782227
3059168	115087259	980685082
3059168	115087260	1597968
3059168	115087261	1697677951
3059165	115087262	1151826826
3059168	115087263	997198
3059168	115087265	1187497
3059168	115087267	1379830172
3059167	115087268	1108703
3059168	115087269	992859
3059168	115087586	1299709
3059167	115087587	2026818
3059168	115087588	1595515527
3059168	115087589	1575377
3059168	115087590	12941782
3059168	115087591	1860469
3059168	115087592	1810608
3059168	115087593	12896115
3059168	115087595	13334360
3059168	115087596	441248813
3059168	115087597	813291586
3059168	115087598	1082615
3059168	115087659	13271503
3059168	115087660	13271503
3059168	115087663	937273214
1461603	115087664	1080953
1461603	115087666	2731539
3059168	115087668	28077
3059168	115087669	1080953
1461603	115087670	13281346
3059168	115087671	508734
3059168	115087672	866077
1461603	115087673	2226449
1461603	115087674	13331768
3059168	115087675	1276811859
3059168	115087677	866077
3059168	115087679	1839073786
3059170	115087680	13003179
3059168	115087681	2226449
3059168	115087682	2255099
3059168	115087683	2294470
3059168	115087685	2226449
1461603	115087686	2226449
3059168	115087687	2226449
3059168	115087689	3026916
3059168	115087690	1870894
3059168	115087691	13116001
3059164	115087692	13316429
1461603	115087695	343595
3059168	115087696	721154
3059165	115087697	1249443
1461603	115087698	638098
1461603	115087699	638098
3059164	115087700	1025968
3059168	115087702	1898137
3059168	115087703	491627
3059168	115087704	455047
3059168	115087706	417738
3059168	115087707	491627
3059168	115087708	308552996
3059168	115087709	13033893
3059168	115087710	866077
1461603	115087712	1311991
1461603	115087713	13163080
3059168	115087715	1691757
3059168	115087716	491627
3059168	115024652	827958588
3059168	115024653	3030200
3059168	115024654	13250746
3059168	115024655	2102157159
3059168	115024656	1330895
1461603	115024657	1760185733
3059168	115024658	542666
3059168	115024659	18575
3059168	115024660	2264112
3059168	115024661	820257
3059168	115024662	1286713683
3059168	115024663	1390171155
3059168	115024664	13347906
3059168	115024665	915281180
3059168	115024666	13120156
3059168	115024667	335101
3059168	115024668	1490478
3059168	115024669	12956152
3059168	115024672	1977604
3059168	115024674	2265054
3059168	115024676	1990759993
3059168	115024682	622675
3059168	115024683	1270198
3059168	115024684	2925021
3059168	115024685	1040008735
3059168	115024686	622675
3059168	115024687	13005597
1461603	115024688	1852185259
3059168	115024689	277212523
3059168	115024693	13310006
3059168	115024700	1760185733
3059168	115024705	2073026532
3059168	115087147	1576166
1461603	115087149	12927450
1458601	115087150	1080953
3059168	115087152	998727807
3059165	115087153	1249443
3059168	115087154	1354417
3059165	115087155	13307513
3059168	115087156	455047
3059168	115087157	1232136113
1461603	115087159	998727807
1461603	115087160	1232136113
3059168	115087161	13033893
3059168	115087162	590728
1461603	115087163	1691757
3059167	115087600	1249443
3059167	115087601	1249443
3059167	115087602	13334360
3059168	115087603	740440
3059168	115087604	13003179
3059168	115087605	638098
3059168	115087606	638098
3059167	115087607	12960558
1461603	115087610	13003179
3059170	115087611	1249443
3059170	115087612	1249443
3059168	115087616	1985923
3059168	115087618	400966
3059170	115087619	353952
1461603	115024715	3036866
1461603	115024716	1874503
3059168	115024717	13104521
3059168	115024718	2353131
3059168	115024719	3036866
3059168	115024720	674829200
3059168	115024721	2078599
3059168	115024722	13154834
3059168	115024723	360151
3059168	115024724	822509633
3059168	115024726	1875603
3059168	115024728	3030188
3059168	115024729	883988094
3059165	115024730	1902040
3059167	115024731	237881352
3059168	115024737	2027262408
3059168	115024738	2367048
3059168	115024744	1344980636
3059162	115024747	2027262408
3059168	115024755	1701108723
3059168	115024758	12981841
3059168	115024759	2349707
3059168	115024760	13030334
3059168	115024761	1844199
3059168	115024762	368277289
3059168	115024763	1823604
3059168	115024764	1031220
3059168	115024765	998727711
3059168	115024766	12929442
3059168	115024767	1852828
3059168	115024768	484390
3059168	115024769	1848234
3059168	115024771	1848234
3059168	115024780	1136052
3059168	115024782	503379847
3059168	115024785	3010328
3059168	115024786	2951708
3059168	115024787	1375721
1461603	115024788	503379847
3059168	115024789	761543
3059168	115024790	2317815
3059168	115024791	494951
3059168	115024792	3035118
3059168	115024793	12909193
3059168	115024794	1808246
3059168	115024796	2072906945
3059168	115024797	13191351
3059168	115024798	12930932
3059168	115024799	464808
3059168	115024800	1232708
3059168	115024801	12915880
3059168	115024802	13264201
3059168	115024803	13347128
3059168	115024804	884611403
3059168	115024805	1539489
3059168	115024806	464808
3059168	115024807	2072906945
3059168	115024808	2072906945
1461603	115024809	1268765739
3059168	115087624	13311463
3059168	115087629	1311991
3059167	115087632	13003179
1461603	115087634	1498147603
1461603	115087635	693156146
3059168	115087636	1880359
3059168	115087639	13271503
1461603	115087641	2278167
1461603	115087643	2278167
3059168	115087650	1667548058
3059168	115087651	1155478312
3059168	115087653	2081073424
3059168	115024610	13333692
1461603	115024611	2072922937
3059168	115024612	2919260
3059170	115024613	13340847
1461603	115024811	1334787
3059168	115024812	1687572
3059168	115024813	1334787
3059168	115024815	2180652
3059168	115024816	1334787
3059168	115024817	905858121
3059168	115024818	1955459454
3059168	115024819	2347111
3059168	115024820	2911709
3059168	115024821	1787107456
1461603	115024822	2059174
3059168	115024826	356608
3059168	115024828	1656703788
3059168	115024829	13164474
3059168	115024831	1419382
3059168	115024832	905858121
3059168	115024834	1752622027
3059168	115024835	1637528
3059170	115024837	13135514
3059167	115024838	434267
3059168	115024839	1145952809
3059168	115024842	1927640958
3059168	115024843	724748
3059168	115024844	1565845
3059168	115024846	1352228904
3059168	115024848	1927640958
3059168	115024851	1649662
3059168	115024852	1228908081
3059168	115024856	1625537
3059168	115024861	12981841
3059168	115024864	12888364
3059168	115024866	1895472240
3059168	115024867	1594547
1461603	115024868	1687572
3059168	115024884	1092224721
3059168	115024885	1659759
3059168	115024890	1546934
3059168	115024891	1352228904
1461603	115024892	346257
3059168	115024893	1406547246
1461603	115024897	2195685
3059168	115024898	1283226529
3059168	115024899	1969274
3059168	115024903	1389515004
3059168	115024906	864253
3059168	115024915	1465120279
3059168	115024917	1276322
3059168	115024920	1254439
3059168	115024922	1254439
3059168	115024923	1774006128
3059168	115024927	107304
3059168	115024928	1082695689
3059168	115024929	2140508
3059168	115024930	1870710
3059168	115024931	1798190742
3059168	115024932	1556409
3059168	115024933	1556409
3059168	115024934	949855425
3059168	115024935	13033910
3059168	115024936	45945152
3059168	115024938	12954146
1461603	115024939	13283285
3059168	115024940	1541486485
3059164	115024941	434267
3059168	115024942	1139036213
1461603	115024943	3040181
3059168	115024944	2917705
3059168	115024945	1849822177
3059168	115024947	939902
3059168	115024948	623759
3059168	115024949	13022960
3059168	115024950	1297929
3059168	115024951	13129386
3059168	115024953	3027516
3059168	115024954	1282785
3059168	115024955	1643129275
3059168	115024956	1429882
3059168	115024957	2072915999
3059168	115024958	2094924381
3059168	115024959	2147743
3059168	115024960	1551594678
1461603	115024961	13154834
3059168	115024962	2896365
3059168	115024963	13328765
3059168	115024964	13042701
3059168	115024965	2320277
3059168	115024966	864253
3059168	115024968	2320277
3059168	115024970	13322260
3059168	115024973	282943199
1461603	115024870	1637528
3059168	115024871	2158594
3059168	115024872	1525466039
3059168	115024873	1226339270
1461603	115024874	2158594
1461603	115024875	2158594
3059168	115024876	3016064
3059168	115024877	905858121
3059168	115024879	346257
3059168	115024978	12903983
3059168	115024979	1145443752
3059168	115024981	13204855
3059168	115024983	13342624
3059168	115024985	1958828867
3059168	115024986	3023900
3059168	115024987	13122592
3059168	115024988	1955284871
3059168	115024989	710496
3059168	115024990	3021681
3059168	115024992	13199595
3059168	115024993	1986283
3059168	115024995	3018904
3059168	115024996	1371304
3059168	115025062	13254292
3059168	115025063	2037100020
3059168	115025064	1980179
3059168	115025069	1455447229
3059168	115025070	1461829979
1461603	115025073	1808246
3059168	115025080	986949398
3059168	115025081	1101731378
3059168	115025082	13214616
3059168	115025083	328196407
3059168	115025084	986949398
3059168	115025085	1936003
1461603	115025086	13214616
3059168	115025087	2526186
3059168	115025088	644395890
1461603	115025089	1508111688
3059168	115025090	2401021
3059168	115025091	12938813
3059168	115025092	13242415
3059168	115025093	13309380
3059168	115025094	893378113
3059168	115025095	345155
3059168	115025096	2222483
3059168	115025097	3007288
3059168	115025098	2113469
3059168	115025099	751501592
1461603	115025103	1605007
3059168	115025106	1076350
3059168	115025108	13120687
3059168	115025111	751501592
3059168	115025113	751501592
3059168	115025115	1418605
3059168	115025116	878016
3059168	115025117	440845
3059165	115025118	1936003
3059168	115025119	13221780
3059168	115025120	12973579
3059168	115025121	467942334
3059168	115025122	13217537
3059168	115025123	1874020
3059168	115025124	13336222
1461603	115025125	1508111688
1461603	115025126	1508111688
3059167	115025011	13154834
3059168	115025012	38065
3059168	115025013	38065
3059168	115025015	1889319
1461603	115025016	13154834
3059168	115025017	1084099
3059168	115025018	13074946
3059168	115025019	1936003
3059168	115025020	2900379
3059168	115025021	2052184143
3059168	115025022	1777333
3059168	115025023	2988885
3059168	115025029	1984106524
1461603	115025033	1791510
3059168	115025038	1715136
3059168	115025046	930998
3059168	115025048	648641
3059168	115025049	13102259
3059168	115025050	1798190742
3059168	115025051	986949398
1461603	115025052	1798190742
3059168	115025053	412443
3059168	115025054	910794
3059168	115025055	1351514834
3059168	115025056	2928129
3059168	115025057	1373837940
3059168	115025058	2813721
3059168	115025059	708887
3059168	115025128	887714926
3059168	115025134	2058708840
3059168	115025142	1950588
3059168	115025149	560531496
3059168	115025154	1749297
3059168	115025156	1839074222
3059168	115025157	1839074222
3059168	115025158	1289686539
1461603	115025159	1508111688
1461603	115025160	13243084
3059168	115025161	1927721575
3059168	115025162	841508
3059168	115025163	2293152
3059168	115025164	1588233
3059164	115025166	1976574942
3059168	115025167	1917281
3059168	115025168	13130200
3059168	115025169	1888585
1461603	115025170	13130200
3059168	115025171	1673100
3059168	115025172	2345518
3059168	115025173	2455708
3059168	115025178	541941
3059168	115025181	541941
3059168	115025185	972083
3059168	115025190	1636333984
3059168	115025194	1709080
3059168	115025197	3019279
3059168	115025201	31372
1461603	115025202	1578601819
3059167	115025203	503536
3059168	115025204	1578601819
3059168	115025205	13179348
3059168	115025206	604106
3059168	115025207	604106
1461603	115025208	972083
3059168	115025209	13227498
1461603	115025210	3019279
3059168	115025211	1955282142
3059167	115025212	13342624
3059165	115025217	1976574942
3059168	115025219	1364245
3059168	115025222	1197675
3059168	115025224	13130200
3059168	115025225	1979802
1461603	115025228	1580910
3059168	115084406	13312780
3059167	115084407	1220044
3059168	115084408	1633320
3059168	115084409	1839073700
3059168	115084412	13312780
3059168	115084413	1132518
3059168	115084414	668361
3059168	115084417	756986
3059168	115084419	13188368
3059168	115084423	1461829976
3059168	115084424	1179368
3059168	115084427	1674952
3059168	115084428	2246073
3059168	115084431	14431
3059168	115084433	2130105
3059168	115084434	2130105
3059168	115084436	1527832
3059168	115084437	1596448
3059168	115084438	666227
3059168	115084439	1619998
3059168	115084440	1492104
3059168	115084441	1364595314
3059168	115084442	1571607
1461603	115084444	1435524088
3059170	115084445	1460791
3059168	115084446	1571607
3059168	115084473	1283759
3059168	115084474	168283553
3059168	115084475	1839073578
3059168	115084476	12919792
3059168	115084477	559816100
3059170	115084478	13291104
3059168	115084479	2072921799
1461603	115084480	1839073578
1461603	115084481	474608993
3059165	115084482	1711354
3059168	115084483	819358
1461603	115084484	1839073578
3059168	115084485	1488213585
3059168	115084486	12888089
1461603	115084487	1283759
3059168	115084489	13104839
1461603	115084490	1283759
1462004	115084492	1711354
3059168	115084493	854059
3059168	115084495	780495
1461603	115084497	1680586660
1461603	115084500	1702336
3059168	115084501	13243647
3059168	115084502	13252805
3059167	115084503	13111088
1461603	115084504	2251628
1461603	115084506	1460645
3059168	115084507	1772605
3059168	115084508	784578
3059168	115084510	1689494
3059167	115084512	597869
